,M,b,dif,info,spread
0,0,0.0,53.199279898637315,1,0
0,0,0.0,-26.809034453395952,1,0
0,0,0.0,43.649722980368324,1,0
0,0,0.0,13.949185652657661,1,0
0,0,0.0,12.16659247766961,1,0
0,0,0.0,38.537747636616814,1,0
0,0,0.0,29.81037983737474,1,0
0,0,0.0,20.555998607396077,1,0
0,0,0.0,-11.722821318939623,1,0
0,0,0.0,-90.03997129446998,1,0
0,0,0.0,16.57939866183051,1,0
0,0,0.0,-21.431501712522277,1,0
0,0,0.0,-46.447998867411115,1,0
0,0,0.0,-10.705607249810555,1,0
0,0,0.0,-56.60928132434924,1,0
0,0,0.0,14.132991410093155,1,0
0,0,0.0,-67.68567409676007,1,0
0,0,0.0,-32.25255065118495,1,0
0,0,0.0,55.106048490663625,1,0
0,0,0.0,26.564143124962584,1,0
0,0,0.0,-42.49461840572576,1,0
0,0,0.0,-22.43845145924479,1,0
0,0,0.0,38.62035551790359,1,0
